CLUES,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
ASSSA000614,1.0,3.0,2014,1126,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,1.0,3.0,2015,3033,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,1.0,3.0,2016,3672,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,1.0,4.0,2010,476,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,4.0,2011,551,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,4.0,2012,226,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,4.0,2013,171,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,4.0,2014,1729,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,4.0,2015,3285,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,4.0,2016,3367,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000614,1.0,9.0,2010,1,URGENCIA CALIFICADA,NO ESPECIFICADO
ASSSA000614,1.0,9.0,2013,1,URGENCIA CALIFICADA,NO ESPECIFICADO
ASSSA000614,1.0,9.0,2015,2,URGENCIA CALIFICADA,NO ESPECIFICADO
ASSSA000614,2.0,1.0,2010,683,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,1.0,2011,724,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,1.0,2012,1119,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,1.0,2013,926,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,1.0,2014,804,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,1.0,2015,649,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,1.0,2016,294,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000614,2.0,2.0,2010,12458,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,2.0,2011,12344,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,2.0,2012,17527,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,2.0,2013,20837,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,2.0,2014,14241,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,2.0,2015,7094,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,2.0,2016,5526,URGENCIA NO CALIFICADA,MEDICA
ASSSA000614,2.0,3.0,2010,1455,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,3.0,2011,1527,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,3.0,2012,3897,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,3.0,2013,2943,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,3.0,2014,3159,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,3.0,2015,716,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,3.0,2016,403,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000614,2.0,4.0,2010,524,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000614,2.0,4.0,2011,706,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000614,2.0,4.0,2012,1102,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000614,2.0,4.0,2013,1083,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000614,2.0,4.0,2014,4092,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000614,2.0,4.0,2015,3402,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000614,2.0,4.0,2016,2938,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,-1.0,1.0,2009,3499,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,2.0,2009,4801,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,3.0,2009,642,URGENCIA CALIFICADA,QUIRURGICA
ASSSA000655,1.0,4.0,2009,3215,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,5.0,2009,526,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,2.0,6.0,2009,11827,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
ASSSA000655,3.0,7.0,2009,233,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
ASSSA000655,-1.0,9.0,2009,812,,NO ESPECIFICADO
ASSSA000655,1.0,1.0,2010,1647,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,1.0,2011,1057,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,1.0,2012,615,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,1.0,2013,543,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,1.0,2014,738,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,1.0,2015,981,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,1.0,2016,1409,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,1.0,2.0,2010,4098,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,2.0,2011,4469,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,2.0,2012,9272,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,2.0,2013,3456,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,2.0,2014,3536,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,2.0,2015,3344,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,2.0,2016,2600,URGENCIA CALIFICADA,MEDICA
ASSSA000655,1.0,3.0,2010,2212,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,3.0,2011,1752,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,3.0,2012,978,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,3.0,2013,1155,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,3.0,2014,1156,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,3.0,2015,1519,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,3.0,2016,1826,URGENCIA CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,1.0,4.0,2010,776,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,4.0,2011,852,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,4.0,2012,578,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,4.0,2013,847,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,4.0,2014,982,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,4.0,2015,894,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,4.0,2016,611,URGENCIA CALIFICADA,PEDIATRICA
ASSSA000655,1.0,9.0,2010,7,URGENCIA CALIFICADA,NO ESPECIFICADO
ASSSA000655,1.0,9.0,2014,1,URGENCIA CALIFICADA,NO ESPECIFICADO
ASSSA000655,2.0,1.0,2010,1184,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,1.0,2011,778,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,1.0,2012,417,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,1.0,2013,335,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,1.0,2014,367,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,1.0,2015,674,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,1.0,2016,278,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
ASSSA000655,2.0,2.0,2010,7883,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,2.0,2011,8519,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,2.0,2012,6045,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,2.0,2013,10781,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,2.0,2014,8815,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,2.0,2015,9014,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,2.0,2016,8289,URGENCIA NO CALIFICADA,MEDICA
ASSSA000655,2.0,3.0,2010,2109,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,3.0,2011,2292,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,3.0,2012,1174,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,3.0,2013,2050,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,3.0,2014,2630,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,3.0,2015,2575,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,3.0,2016,1285,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
ASSSA000655,2.0,4.0,2010,1975,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,4.0,2011,1722,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,4.0,2012,973,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,4.0,2013,1180,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,4.0,2014,1110,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,4.0,2015,1348,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,4.0,2016,1946,URGENCIA NO CALIFICADA,PEDIATRICA
ASSSA000655,2.0,9.0,2010,19,URGENCIA NO CALIFICADA,NO ESPECIFICADO
ASSSA000655,2.0,9.0,2013,4,URGENCIA NO CALIFICADA,NO ESPECIFICADO
ASSSA000655,2.0,9.0,2014,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000015,-1.0,1.0,2009,5455,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,2.0,2009,2176,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,3.0,2009,305,URGENCIA CALIFICADA,QUIRURGICA
BCSSA000015,1.0,4.0,2009,11925,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,5.0,2009,17,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,2.0,6.0,2009,20031,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
BCSSA000015,3.0,7.0,2009,1,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
BCSSA000015,-1.0,9.0,2009,219,,NO ESPECIFICADO
BCSSA000015,1.0,1.0,2010,437,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,1.0,2011,590,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,1.0,2012,898,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,1.0,2013,303,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,1.0,2014,3,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,1.0,2015,1,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,1.0,2016,2,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,1.0,2.0,2010,1248,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,2.0,2011,15331,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,2.0,2012,17395,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,2.0,2013,16765,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,2.0,2014,20043,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,2.0,2015,18525,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,2.0,2016,14316,URGENCIA CALIFICADA,MEDICA
BCSSA000015,1.0,3.0,2010,2978,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,3.0,2011,1559,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,3.0,2012,4113,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,3.0,2013,4867,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,3.0,2014,4665,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,3.0,2015,4240,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,3.0,2016,4669,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,1.0,4.0,2010,519,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,4.0,2011,5266,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,4.0,2012,7574,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,4.0,2013,7797,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,4.0,2014,8631,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,4.0,2015,6544,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,4.0,2016,6367,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000015,1.0,9.0,2010,3,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000015,1.0,9.0,2015,1,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000015,2.0,1.0,2010,4173,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,1.0,2011,4,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,1.0,2012,15,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,1.0,2013,8,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,1.0,2014,4,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,1.0,2015,14,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,1.0,2016,26,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000015,2.0,2.0,2010,13993,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,2.0,2011,398,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,2.0,2012,383,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,2.0,2013,505,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,2.0,2014,900,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,2.0,2015,583,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,2.0,2016,719,URGENCIA NO CALIFICADA,MEDICA
BCSSA000015,2.0,3.0,2010,8775,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,3.0,2011,10671,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,3.0,2012,8448,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,3.0,2013,7680,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,3.0,2014,7785,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,3.0,2015,7788,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,3.0,2016,7596,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000015,2.0,4.0,2010,3807,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,4.0,2011,131,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,4.0,2012,172,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,4.0,2013,261,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,4.0,2014,395,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,4.0,2015,189,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,4.0,2016,164,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000015,2.0,9.0,2010,170,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000090,-1.0,1.0,2009,21,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000090,1.0,2.0,2009,165,URGENCIA CALIFICADA,MEDICA
BCSSA000090,1.0,3.0,2009,2,URGENCIA CALIFICADA,QUIRURGICA
BCSSA000090,1.0,1.0,2010,14,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000090,1.0,2.0,2010,2,URGENCIA CALIFICADA,MEDICA
BCSSA000090,1.0,9.0,2010,6,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000090,2.0,1.0,2010,119,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000090,2.0,2.0,2010,289,URGENCIA NO CALIFICADA,MEDICA
BCSSA000090,2.0,3.0,2010,11,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000196,-1.0,1.0,2009,37,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000196,1.0,2.0,2009,135,URGENCIA CALIFICADA,MEDICA
BCSSA000196,1.0,3.0,2009,1,URGENCIA CALIFICADA,QUIRURGICA
BCSSA000266,-1.0,1.0,2009,3,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,2.0,2009,3140,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,3.0,2009,1,URGENCIA CALIFICADA,QUIRURGICA
BCSSA000266,1.0,4.0,2009,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,1.0,2010,183,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,1.0,2011,34,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,1.0,2012,60,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,1.0,2013,57,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,1.0,2014,68,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,1.0,2015,43,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,1.0,2016,40,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,1.0,2.0,2010,4341,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,2.0,2011,1348,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,2.0,2012,739,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,2.0,2013,746,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,2.0,2014,899,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,2.0,2015,549,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,2.0,2016,456,URGENCIA CALIFICADA,MEDICA
BCSSA000266,1.0,3.0,2010,1084,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,3.0,2011,257,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,3.0,2012,791,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,3.0,2013,590,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,3.0,2014,400,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,3.0,2015,596,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,3.0,2016,387,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,1.0,4.0,2010,183,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,4.0,2011,170,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,4.0,2012,297,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,4.0,2013,143,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,4.0,2014,195,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,4.0,2015,212,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,4.0,2016,168,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000266,1.0,9.0,2010,2,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000266,1.0,9.0,2011,6,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000266,1.0,9.0,2012,1,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000266,1.0,9.0,2013,1,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000266,1.0,9.0,2015,7,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000266,1.0,9.0,2016,2,URGENCIA CALIFICADA,NO ESPECIFICADO
BCSSA000266,2.0,1.0,2010,33,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,1.0,2011,30,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,1.0,2012,144,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,1.0,2013,274,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,1.0,2014,209,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,1.0,2015,339,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,1.0,2016,415,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000266,2.0,2.0,2010,5440,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,2.0,2011,944,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,2.0,2012,7025,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,2.0,2013,6757,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,2.0,2014,6599,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,2.0,2015,6583,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,2.0,2016,7276,URGENCIA NO CALIFICADA,MEDICA
BCSSA000266,2.0,3.0,2010,257,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,3.0,2011,21,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,3.0,2012,502,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,3.0,2013,626,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,3.0,2014,313,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,3.0,2015,823,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,3.0,2016,806,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
BCSSA000266,2.0,4.0,2010,30,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,4.0,2011,2,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,4.0,2012,362,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,4.0,2013,689,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,4.0,2014,717,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,4.0,2015,795,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,4.0,2016,372,URGENCIA NO CALIFICADA,PEDIATRICA
BCSSA000266,2.0,9.0,2010,8,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000266,2.0,9.0,2011,55,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000266,2.0,9.0,2013,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000266,2.0,9.0,2014,4,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000266,2.0,9.0,2015,29,URGENCIA NO CALIFICADA,NO ESPECIFICADO
BCSSA000440,-1.0,1.0,2009,5075,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000440,1.0,2.0,2009,10351,URGENCIA CALIFICADA,MEDICA
BCSSA000440,1.0,3.0,2009,5266,URGENCIA CALIFICADA,QUIRURGICA
BCSSA000440,1.0,4.0,2009,13368,URGENCIA CALIFICADA,GINECO-OBSTETRICA
BCSSA000440,1.0,5.0,2009,5683,URGENCIA CALIFICADA,PEDIATRICA
BCSSA000440,2.0,6.0,2009,440,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
BCSSA000440,3.0,7.0,2009,19,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
BCSSA000440,-1.0,9.0,2009,6479,,NO ESPECIFICADO
BCSSA000440,1.0,1.0,2010,475,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
BCSSA000440,1.0,1.0,2011,417,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
