,CLUES,NOMBRE DE LA ENTIDAD,NOMBRE DEL MUNICIPIO,NOMBRE DE LA LOCALIDAD,NOMBRE DE LA JURISDICCION,CLAVE DE LA INSTITUCION,NOMBRE DE TIPOLOGIA,CONSULTORIOS DE MED GRAL,CONSULTORIOS EN OTRAS AREAS,TOTAL DE CONSULTORIOS,CAMAS EN AREA DE HOS,CAMAS EN OTRAS AREAS,TOTAL DE CAMAS,NOMBRE DE LA UNIDAD,OBSERVACIONES DE LA DIRECCION,CODIGO POSTAL,ESTATUS DE OPERACION,LONGITUD,LATITUD,NIVEL ATENCION
7052,DFSMP003001,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,4,0,4,S.T. CLÍNICA MILENIUM,"NEZAHUALCOYOTL 1555-A, COL. SAN LORENZO TEZONCO",9900.0,EN OPERACION,-99.0736113,19.3020175,SEGUNDO NIVEL
7053,DFSMP003013,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,5,0,5,8,0,8,CONSULTORIO MÉDICO EL ROSARIO,"AV CIRCUVALACIÓN MZ 10 LT 21, COL. SANTA MARÍIA AZTAHUACÁN",9500.0,EN OPERACION,-99.0931,19.3583,SEGUNDO NIVEL
7054,DFSMP003025,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,4,0,4,4,0,4,CLÍNICA CASA DE ÁNGELES,"LEONA VICARIO 1176, COL. SANTA MARIA AZTAHUACAN",9500.0,EN OPERACION,-99.02884310000002,19.3504815,SEGUNDO NIVEL
7055,DFSMP003030,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,4,0,4,CLÍNICA LOS ARCOS,"A TELLO NO 4 , COL. CONSTITUCION DE 1917",9260.0,EN OPERACION,-99.05775768,19.3441299,SEGUNDO NIVEL
7059,DFSMP003071,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,10,0,10,12,0,12,HOSPITAL MATERNO INFANTIL FUNDACIÓN DOLORES SANZ LAVIE,"ESTRELLA 22, COL. GUERRERO",99999.0,EN OPERACION,-99.14307109999999,19.4497441,SEGUNDO NIVEL
7060,DFSMP003083,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,3,0,3,26,0,26,CORPORATIVO TORRE MÉDICA,"JOSÉ MARÍA IGLESIAS 21, COL. TABACALERA",99999.0,EN OPERACION,-99.15504895,19.43852321,SEGUNDO NIVEL
7061,DFSMP003095,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,5,0,5,11,0,11,HOSPIMÉDICA CAROLINA (HMC),"GUILLERMO PRIETO 120 A Y B , COL. SAN RAFAEL",99999.0,EN OPERACION,-99.16719405446884,19.43837734796134,SEGUNDO NIVEL
7062,DFSMP003100,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,5,0,5,SANATORIO NUESTRA SEÑORA DE GUADALUPE,"PROSPERO GARCIA NO 22-B, COL. SANTA MARIA TOMATLAN",9870.0,EN OPERACION,-99.1018517,19.3254471,SEGUNDO NIVEL
7063,DFSMP003112,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,18,0,18,10,0,10,CLÍNICA MEDICA SANTA ROSA S.A. DE C.V.,"CALLE 7 N° 104, COL. PANTITLAN",99999.0,EN OPERACION,-99.05796779788034,19.404270622443587,SEGUNDO NIVEL
7064,DFSMP003124,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,12,0,12,2,0,2,SANATORIO NUESTRA SEÑORA DEL CARMEN,"JULIAN DE LOS REYES N° 8, COL. JUAN ESCUTIA",99999.0,EN OPERACION,-99.0561207,19.39765726,SEGUNDO NIVEL
7066,DFSMP003141,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,6,0,6,3,0,3,CLÍNICA - HOSPITAL CONSTITUCIÓN,"CALLE FRANCISCO MÚJICA N° 8, COL. CONSTITUCIÓN DE 1917",99999.0,EN OPERACION,-99.0619909,19.3498707,SEGUNDO NIVEL
7067,DFSMP003153,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,7,0,7,7,0,7,SANATORIO VISA,"AV. CHAPULTEPEC N° 430, COL. ROMA",99999.0,EN OPERACION,-99.16913598,19.42197628,SEGUNDO NIVEL
7068,DFSMP003165,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,7,0,7,2,0,2,CLÍNICA DE ESPECIALIDADES PEÑÓN DEL MÁRQUEZ,"FCO. CÉSAR MORALES N° 22, COL. AMPL. SANTA MARTHA ACATITLA",99999.0,EN OPERACION,-99.0230161,19.3793526,SEGUNDO NIVEL
7070,DFSMP003182,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,7,0,7,5,0,5,SANATORIO Y MATERNIDAD SANTA MARÍA,"EJE 5 SUR N° 206, COL. APATLACO",99999.0,EN OPERACION,-99.1159115,19.3797634,SEGUNDO NIVEL
7071,DFSMP003194,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,84,0,84,94,0,94,HOSPITAL STARMEDICA CENTRO,"SAN LUIS POTOSI 143, COL. ROMA",99999.0,EN OPERACION,-99.16118010878563,19.413909573817037,SEGUNDO NIVEL
7072,DFSMP003206,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,4,0,4,3,0,3,SANATORIO UNION,"UNION 251, COL. TEPEYAC INSURGENTES",99999.0,EN OPERACION,-99.12147323,19.48292678,SEGUNDO NIVEL
7074,DFSMP003223,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,33,0,33,82,0,82,OPERADORA DE HOSPITALES ÁNGELES S.A. DE C.V./ SUCURSAL ROMA,"QUERÉTARO NO. 58, COL. ROMA NORTE",6700.0,EN OPERACION,-99.15709175169468,19.41540968134036,SEGUNDO NIVEL
7075,DFSMP003235,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,13,0,13,23,0,23,CENTRO MÉDICO QUIRÚRGICO DOCTOR FRANCISCO MONTES DE OCA,"AV. CHAPULTEPEC N° 500, COL. ROMA",99999.0,EN OPERACION,-99.1721048,19.42131464,SEGUNDO NIVEL
7076,DFSMP003240,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,UNIDAD MÉDICA LUZ,"CUITLAHUAC MZ 24 LT 2, COL. MIXCOATL",9708.0,EN OPERACION,-99.0470976,19.3249604,SEGUNDO NIVEL
7077,DFSMP003252,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,10,0,10,SERVICIO MÉDICO QUIRÚRGICO 24 HORAS,"AV PLAN DE AYALA MZ 68 LT 782, COL. EJIDOS DE SANTA MARIA AZTAHUACAN",9570.0,EN OPERACION,-99.03264477845369,19.354525746327788,SEGUNDO NIVEL
7078,DFSMP003264,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,3,0,3,CLÍNICA SAN RAFAEL,"CALZADA DE LA VIGA 1529, COL. UNIDAD MODELO",9089.0,EN OPERACION,-99.1225895,19.3686487,SEGUNDO NIVEL
7079,DFSMP003276,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,4,0,4,UNIDAD MÉDICA RAXOLI,"LAUREANO ESTIDILLO NO 36, COL. AMPL. SANTA MARTHA",9510.0,EN OPERACION,-99.01827879999996,19.3767759,SEGUNDO NIVEL
7081,DFSMP003293,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CONSULTORIO MÉDICO DR JULIAN PEDRO COCA LÓPEZ,"CORONADO NO 7, COL. EL PARAISO",9230.0,EN OPERACION,-99.03599880000002,19.3767145,SEGUNDO NIVEL
7083,DFSMP003310,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,5,0,5,CLÍNICA SAGRADO CORAZÓN,"AV. TEXCOCO 465, COL. JUAN ESCUTIA",99999.0,EN OPERACION,-99.04293039999999,19.3936758,SEGUNDO NIVEL
7086,DFSMP003346,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,7,0,7,HOSPITAL CHURUBUSCO SA DE CV,"SUR 101 NO 348, COL. HEROES DE CHURUBUSCO",9090.0,EN OPERACION,-99.12133399,19.36157536,SEGUNDO NIVEL
7088,DFSMP003363,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,5,0,5,CONSULTORIO MÉDICO DR. MODESTO CHÁVEZ MANZANARES,"JARDÍN DE AZALEAS MZ H LT 7, COL. JARDINES DE SAN LORENZO",9940.0,EN OPERACION,-99.0931,19.3583,SEGUNDO NIVEL
7090,DFSMP003380,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CONSULTORIO DE ESPECIALIDADES MÉDICAS SANTA MARÍA,"VILLA ANGELA MZA 72 LT. 15 B, COL. DESARROLLO URBANO QUETZÁLCOATL",99999.0,EN OPERACION,-99.0380171,19.32721751,SEGUNDO NIVEL
7092,DFSMP003404,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SMP,NO ESPECIFICADO,1,0,1,1,0,1,CLÍNICA MÉDICA SAN LUIS,"AV. 5 DE MAYO 157, COL. PUEBLO DE SAN LUIS TLAXIALTEMALCO",99999.0,EN OPERACION,-99.0360227,19.2574492,SEGUNDO NIVEL
7094,DFSMP003421,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CLÍNICA SAN NICOLÁS TOTOLAPAN,"SOLEDAD 17, COL. SAN NICOLÁS TOTOLAPAN",99999.0,EN OPERACION,-99.242668,19.2975638,SEGUNDO NIVEL
7096,DFSMP003445,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,8,0,8,13,0,13,CENTRO QUIRÚRGICO RÍO CONSULADO SA DE CV,"AV RIO CONSULADO NO 858, COL. ARENAL",2980.0,EN OPERACION,-99.1833,19.4828,SEGUNDO NIVEL
7097,DFSMP003450,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,UNIDAD MÉDICA SANTA ANITA,"AV. CASAS ALEMAN 37, COL. BARRIO SAN JOSÉ",99999.0,EN OPERACION,-99.0231,19.1922,SEGUNDO NIVEL
7098,DFSMP003462,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,14,0,14,14,0,14,MÉDICA COAPA ESPECIALIDADES,"ACOXPA 593, COL. PRADO COAPA",99999.0,EN OPERACION,-99.13021578,19.29447899,SEGUNDO NIVEL
7100,DFSMP003486,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,2,0,2,4,0,4,CENTRO MÉDICO PEDREGAL COAPA,"SAN LEÓN MZA. 524 LT. 13, COL. PEDREGAL DE SANTA URSULA COAPA",99999.0,EN OPERACION,-99.14723206,19.31598991,SEGUNDO NIVEL
7101,DFSMP003491,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,1,0,1,4,0,4,SERVICIO MÉDICO DR. FERNANDO DÍAZ HERNÁNDEZ,"PASCIE 162, COL. SANTO DOMINGO COYOACÁN",99999.0,EN OPERACION,-99.1643504,19.3298151,SEGUNDO NIVEL
7102,DFSMP003503,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,6,0,6,6,0,6,SANATORIO DEL CARIBE S.C.,"AV. MIXTECAS 181, COL. AJUSCO",99999.0,EN OPERACION,-99.15846614635484,19.322212066868683,SEGUNDO NIVEL
7103,DFSMP003515,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,3,0,3,13,0,13,SERVICIOS MÉDICOS GARG S.A. DE C.V.,"SAN BENITO 268, COL. SANTA URSULA COAPA",99999.0,EN OPERACION,-99.1529448,19.3081609,SEGUNDO NIVEL
7104,DFSMP003520,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,2,0,2,8,0,8,SANATORIO ZARAGOZA S.A.,"ZARAGOZA 41 , COL. GUERRERO",99999.0,EN OPERACION,-99.15012571,19.43969424,SEGUNDO NIVEL
7105,DFSMP003532,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,6,0,6,HOSPITAL SAN SEBASTIAN,"VILLA DE CORTES MZA 62 LT. 3, COL. ESTACIÓN",99999.0,EN OPERACION,-99.0405904,19.310223,SEGUNDO NIVEL
7106,DFSMP003544,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,6,0,6,CLÍNICA METROPOLITANA,"JACOBO DE LIEJA MZ 24 LT 1 (ANTES ZOYATE MZ 24 LT 1), COL. AGRICOLA METROPOLITANA",13280.0,EN OPERACION,-99.05486917,19.29147404,SEGUNDO NIVEL
7107,DFSMP003556,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,UNIDAD MÉDICA SAN JUAN BAUTISTA,"GALEANA 28, COL. BARRIO SAN JUAN",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7108,DFSMP003561,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,4,0,4,SANATORIO SANTA ISABEL,"AV. TLÁHUAC 3765, COL. SANTA CECILIA",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7109,DFSMP003573,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,1,0,1,CONSULTORIO DRA. MARTHA TAPIA MERINO,"MONTES CARPATOS MZA 73 LT. 10, COL. SELENE",99999.0,EN OPERACION,-99.0085598,19.2884724,SEGUNDO NIVEL
7110,DFSMP003585,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CLÍNICA JESÚS NIÑO DOCTOR,"SIRENA ESQ. MOJARRA MZA 117 LT. 1, COL. DEL MAR",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7111,DFSMP003590,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CONSULTORIO DR. JORGE GÓMEZ ALVARADO,"CALLE 19 NO. 158, COL. PROHOGAR",99999.0,EN OPERACION,-99.15198,19.4749688,SEGUNDO NIVEL
7112,DFSMP003602,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,4,0,4,CONSULTORIO MÉDICO QUIRÚRGICO,"TIBURÓN ESQ. LA TURBA MZA. 30 LT. 18, COL. DEL MAR",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7113,DFSMP003614,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,"(ARROG) GRUPO MÉDICO, S.A. DE C.V.","FRANCISCO I. MADERO 20, COL. BARRIO LA ASUNCIÓN",99999.0,EN OPERACION,-99.00536672,19.27112054,SEGUNDO NIVEL
7114,DFSMP003626,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,1,0,1,5,0,5,MÉDICA JESÚS REDENTOR,"ESTADO DE DURANGO 113, COL. PROVIDENCIA",99999.0,EN OPERACION,-99.1125,19.4822,SEGUNDO NIVEL
7115,DFSMP003631,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,14,0,14,16,0,16,HOSPITAL DE ESPECIALIDADES SAN JUDAS TADEO S.A. DE C.V.,"MAR TIRRENO 96, COL. POPOTLA",99999.0,EN OPERACION,-99.1832909,19.45636442,SEGUNDO NIVEL
7116,DFSMP003643,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,7,0,7,6,0,6,HOSPITAL ROSA DEL TEPEYAC,"LAGUNA DE TÉRMINOS 348, COL. ANÁHUAC",99999.0,EN OPERACION,-99.17910219,19.44303634,SEGUNDO NIVEL
7117,DFSMP003655,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,2,0,2,10,0,10,VOLUNTARIAS VICENTINAS DE LA SANTA CRUZ DEL PEDREGAL I.A.P.,"YUCATAN 117, COL. TIZAPAN SAN ANGEL",99999.0,EN OPERACION,-99.2,19.4,SEGUNDO NIVEL
7118,DFSMP003660,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,6,0,6,CENTRO HOSPITALARIO DE ESPECIALIDADES MÉDICAS DE ORIENTE,"VICTORIA 4 , COL. BARRIO SAN LUCAS",99999.0,EN OPERACION,-99.0936973,19.3602298,SEGUNDO NIVEL
7119,DFSMP003672,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,2,0,2,DIAGNÓSTICO Y TRATAMIENTO MÉDICO,"AQUILES SERDÁN 66, COL. SANTIAGO ZAPOTITLÁN",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7120,DFSMP003684,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CONSULTORIO MÉDICO DR. REY JUAN CRUZ,"FRANCISCO LASSO 14, ZAPOTITLÁN, LA CONCHITA",99999.0,EN OPERACION,-99.040223,19.2935329,SEGUNDO NIVEL
7121,DFSMP003696,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,4,0,4,CLÍNICA MATERNIDAD UNIDAD MÉDICO QUIRÚRGICA,"PEDRO MARÍA ANAYA 1, COL. GUADALUPE TLALTENCO",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7122,DFSMP003701,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,3,0,3,SANATORIO SAN JUDAS TADEO,"LOS LOMBARDOS MZA 120 LT 47, COL. MIGUEL HIDALGO",99999.0,EN OPERACION,-99.0419789,19.2903696,SEGUNDO NIVEL
7123,DFSMP003713,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,1,0,1,CONSULTORIO DR. ALFONSO VELÁZQUEZ REYES,"MAR DE LOS VAPORES MZA 107 LT 4 , COL. SELENE",99999.0,EN OPERACION,-99.0089727,19.2872563,SEGUNDO NIVEL
7124,DFSMP003725,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,3,0,3,SERVICIO MÉDICO SAN VICENTE,"CANAL SECO 18 MZA 10 LT 2, UNIDAD HOMBRES DE LA REFORMA, BARRIO DE GUADALUPE CENTRO DE TLÁHUAC",99999.0,EN OPERACION,-99.009073,19.2677785,SEGUNDO NIVEL
7125,DFSMP003730,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CONSULTORIO MÉDICO DRA. MARÍA DE LOS ANGELES MARTÍNEZ GÓMEZ,"TEPEHUANOS 200, COL. UNIDAD TLACOLIGIA",99999.0,EN OPERACION,-99.225,19.3083,SEGUNDO NIVEL
7126,DFSMP003742,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CLÍNICA MÉDICA OZTOTEPEC,"EMILIANO ZAPATA 14 A-B, PUEBLO SAN PABLO OZTOTEPEC BARRIO SAN MIGUEL",99999.0,EN OPERACION,-99.0740306,19.1855092,SEGUNDO NIVEL
7127,DFSMP003754,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SMP,NO ESPECIFICADO,2,0,2,7,0,7,CLÍNICA Y MATERNIDAD SAN PEDRO,"AV. CUAUHTÉMOC NORTE NO 117, COL. SAN PEDRO ACTOPAN",12200.0,EN OPERACION,-99.0493207891086,19.205779600331162,SEGUNDO NIVEL
7128,DFSMP003766,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SMP,NO ESPECIFICADO,1,0,1,5,0,5,UNIDAD DE GINECOBSTETRICIA,"FRANCISCO DEL OLMO 37, COL. SAN ANTONIO TECOMITL",12100.0,EN OPERACION,-98.9958402,19.2197698,SEGUNDO NIVEL
7130,DFSMP003783,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,4,0,4,8,0,8,CENTRO MÉDICO DE ESPECIALIDADES GARTELL,"EDUARDO MOLINA 343, COL. 20 DE NOVIEMBRE",99999.0,EN OPERACION,-99.1117786,19.4451524,SEGUNDO NIVEL
7132,DFSMP003800,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,3,0,3,8,0,8,S.T. CLÍNICA MADRE TERESA DUEÑAS A.C.,"TRASMISIONES NO 1, COL. LA ANGOSTURA",1770.0,EN OPERACION,-99.2342149,19.3337934,SEGUNDO NIVEL
7133,DFSMP003812,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,3,0,3,6,0,6,ALEXANDER CLÍNICA HOSPITAL,"ARMADA DE MÉXICO 1476, COL. RESIDENCIAL CAFETALES",99999.0,EN OPERACION,-99.11095215476053,19.315469836116915,SEGUNDO NIVEL
7134,DFSMP003824,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,7,0,7,SANATORIO SAN JORGE,"PALOMA MZ 186 LT 23, COL. LOS OLIVOS",13210.0,EN OPERACION,-99.06132089,19.29910144,SEGUNDO NIVEL
7135,DFSMP003836,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,4,0,4,CONSULTORIO EL DIVINO NIÑO JESÚS,"AV. BARRANCA MZA 1 LT 3, COL. EL ROSARIO",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7136,DFSMP003841,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,4,0,4,20,0,20,SERVICIOS OBTETRICOS E INFANTILES SA,"AV TLAHUAC 5994, COL. MIGUEL HIDALGO",13200.0,EN OPERACION,-99.04706558,19.29988179,SEGUNDO NIVEL
7137,DFSMP003853,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,5,0,5,CLÍNICA DR. RAMÍREZ VÁZQUEZ,"DOMINGO M. RICALDE ESQ. ERNESTINA HEVÍA DEL PUERTO S/N, COL. SANTA CECILIA",99999.0,EN OPERACION,-99.0036264,19.2774346,SEGUNDO NIVEL
7141,DFSMP003894,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CLÍNICA DE JESÚS,"TEOFILO NORE 93-B, COL. LA CONCHITA ZAPOTITLÁN",99999.0,EN OPERACION,-99.03774260080354,19.292966277454905,SEGUNDO NIVEL
7142,DFSMP003906,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,6,0,6,CLÍNICA DR. PAULINO MARTÍNEZ PALACIOS,"JOSÉ MARÍA BECERRIL 6 ESQ. SAN RAFAEL ATLIXCO, COL. SAN FRANCISCO TLALTENCO",99999.0,EN OPERACION,-99.0542,19.3042,SEGUNDO NIVEL
7143,DFSMP003911,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,4,0,4,UNIDAD DE DIAGNÓSTICO CLÍNICO,"MORELOS 154, COL. SAN FRANCISCO TLALTENCO",13400.0,EN OPERACION,-99.0167898,19.2916994,SEGUNDO NIVEL
7144,DFSMP003923,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,4,0,4,5,0,5,UNIDAD MÉDICA ESPECIALIZADA NUESTRA SEÑORA DE LOURDES,"AV. SANTA URSULA 5, COL. PEDREGAL DE SANTA URSULA",99999.0,EN OPERACION,-99.16220695,19.31158792,SEGUNDO NIVEL
7145,DFSMP003935,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,3,0,3,6,0,6,GRUPO MÉDICO QUIRÚRGICO DRS. GARCÍA MORALES S.C.,"AV. ESCUINAPA 86, COL. SANTO DOMINGO COYOACÁN",99999.0,EN OPERACION,-99.1665438,19.3314722,SEGUNDO NIVEL
7146,DFSMP003940,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,1,0,1,ETERNA,"CERRADA ALDAMA MZA 1 LT 19, COL. 2DA. AMPLIACIÓN SANTIAGO",99999.0,EN OPERACION,-99.0114,19.3469,SEGUNDO NIVEL
