CLUES,NOMBRE DE LA ENTIDAD,CLAVE DE LA ENTIDAD,CLAVE DE LA INSTITUCION,TOTAL DE CAMAS,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,1.0,4.0,2012,49,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,1.0,4.0,2013,76,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,1.0,4.0,2014,63,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,1.0,4.0,2015,4,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,1.0,9.0,2011,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,1.0,2010,6,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,1.0,2011,63,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,1.0,2012,45,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,1.0,2013,79,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,1.0,2014,71,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,2.0,2010,220,URGENCIA NO CALIFICADA,MEDICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,2.0,2011,698,URGENCIA NO CALIFICADA,MEDICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,2.0,2012,852,URGENCIA NO CALIFICADA,MEDICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,2.0,2013,446,URGENCIA NO CALIFICADA,MEDICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,2.0,2014,276,URGENCIA NO CALIFICADA,MEDICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,2.0,2015,15,URGENCIA NO CALIFICADA,MEDICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,3.0,2010,4775,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,3.0,2011,7919,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,3.0,2012,5694,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,3.0,2013,5041,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,3.0,2014,4010,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,3.0,2015,412,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,4.0,2010,9,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,4.0,2011,106,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,4.0,2012,194,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,4.0,2013,154,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,4.0,2014,75,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,4.0,2015,7,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,9.0,2010,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,9.0,2012,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000596,CIUDAD DE MEXICO,9,SSA,35,2.0,9.0,2014,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,-1.0,1.0,2009,2193,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2009,3800,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2009,1388,URGENCIA CALIFICADA,QUIRURGICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2009,4,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,5.0,2009,2997,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,6.0,2009,7876,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,3.0,7.0,2009,467,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,-1.0,9.0,2009,3927,,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2010,1247,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2011,765,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2012,969,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2013,424,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2014,303,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2015,123,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2016,82,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2010,1951,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2011,594,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2012,372,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2013,1281,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2014,959,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2015,360,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2016,342,URGENCIA CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2010,10,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2011,3,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2012,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2013,3,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2014,2,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2010,6392,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2011,3569,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2012,1976,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2013,3489,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2014,2806,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2015,2103,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2016,864,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,9.0,2010,23,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,9.0,2011,34,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,1.0,9.0,2014,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2010,501,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2011,169,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2012,207,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2013,264,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2014,290,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2015,762,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2016,842,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2010,4082,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2011,3107,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2012,1728,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2013,4370,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2014,4554,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2015,5669,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2016,2849,URGENCIA NO CALIFICADA,MEDICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2010,17,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2011,8,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2012,10,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2013,7,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2014,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2015,7,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2016,1,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2010,6333,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2011,9808,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2012,13070,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2013,6562,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2014,4328,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2015,7400,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2016,6293,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,9.0,2010,671,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,9.0,2011,189,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,9.0,2012,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000835,CIUDAD DE MEXICO,9,SSA,60,2.0,9.0,2013,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,-1.0,1.0,2009,1466,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2009,4097,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2009,13,URGENCIA CALIFICADA,QUIRURGICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2009,10,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,5.0,2009,1810,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,6.0,2009,15810,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,3.0,7.0,2009,1,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,-1.0,9.0,2009,604,,NO ESPECIFICADO
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2010,4067,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2011,3988,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2012,1686,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2013,3552,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2014,472,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2015,1360,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,1.0,2016,2375,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2010,109,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2011,454,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2012,17109,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2013,910,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2014,754,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2015,642,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,2.0,2016,287,URGENCIA CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2010,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2011,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2012,6,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2013,3,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,3.0,2014,2,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2010,12075,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2011,13087,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2012,351,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2013,4669,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2014,1359,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2015,2506,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,4.0,2016,3333,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,9.0,2010,44,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,1.0,9.0,2011,5,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2010,51,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2011,23,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2012,39,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2013,361,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2014,110,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2015,424,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,1.0,2016,415,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2010,241,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2011,50,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2012,780,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2013,4031,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2014,3356,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2015,3145,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,2.0,2016,3424,URGENCIA NO CALIFICADA,MEDICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2010,3,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2012,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2013,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,3.0,2014,1,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2010,3559,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2011,709,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2012,1663,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2013,12853,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2014,17314,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2015,16887,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,4.0,2016,12429,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,9.0,2010,10,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000840,CIUDAD DE MEXICO,9,SSA,60,2.0,9.0,2013,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,1.0,2010,54,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,1.0,2011,1,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,1.0,2013,4,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,1.0,2014,4,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,2.0,2010,40,URGENCIA CALIFICADA,MEDICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,2.0,2012,24,URGENCIA CALIFICADA,MEDICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,2.0,2013,5,URGENCIA CALIFICADA,MEDICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,2.0,2014,16,URGENCIA CALIFICADA,MEDICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,2.0,2016,3,URGENCIA CALIFICADA,MEDICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,3.0,2010,1710,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,3.0,2011,1,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,3.0,2013,56,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,3.0,2014,126,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,4.0,2010,11,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,4.0,2012,16,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,4.0,2013,3,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,4.0,2014,5,URGENCIA CALIFICADA,PEDIATRICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,1.0,9.0,2010,6,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,1.0,2010,4,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,1.0,2011,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,1.0,2012,4,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,1.0,2014,18,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,1.0,2016,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,2.0,2010,79,URGENCIA NO CALIFICADA,MEDICA
DFSSA000852,CIUDAD DE MEXICO,9,SSA,52,2.0,2.0,2011,72,URGENCIA NO CALIFICADA,MEDICA
